date	unique_recievers
2016-07-17	15231
2016-07-16	17866
2016-07-15	18394
2016-07-14	18909
2016-07-13	16155
2016-07-12	18833
2016-07-11	18097
2016-07-10	18498
2016-07-09	18224
2016-07-08	18854
2016-07-07	18214
2016-07-06	18018
2016-07-05	18515
2016-07-04	18723
2016-07-03	17976
2016-07-02	18372
2016-07-01	17593
2016-06-30	18220
2016-06-29	17954
2016-06-28	19032
2016-06-27	17587
2016-06-26	20344
2016-06-25	16614
2016-06-24	18442
2016-06-23	17832
2016-06-22	20525
2016-06-21	18689
2016-06-20	19173
2016-06-19	19842
2016-06-18	21457
2016-06-17	22708
2016-06-16	16077
2016-06-15	17908
2016-06-14	19669
2016-06-13	19690
2016-06-12	17381
2016-06-11	13701
2016-06-10	16630
2016-06-09	16241
2016-06-08	16636
2016-06-07	16142
2016-06-06	16470
2016-06-05	15678
2016-06-04	15623
2016-06-03	15882
2016-06-02	16203
2016-06-01	16179
2016-05-31	16783
2016-05-30	16055
2016-05-29	17451
2016-05-28	23160
2016-05-27	18500
2016-05-26	16200
2016-05-25	16747
2016-05-24	16106
2016-05-23	17039
2016-05-22	14798
2016-05-21	15833
2016-05-20	16155
2016-05-19	16934
2016-05-18	18234
2016-05-17	15830
2016-05-16	14201
2016-05-15	15290
2016-05-14	15044
2016-05-13	16368
2016-05-12	15655
2016-05-11	15498
2016-05-10	14254
2016-05-09	14354
2016-05-08	14032
2016-05-07	13406
2016-05-06	13728
2016-05-05	13942
2016-05-04	13685
2016-05-03	13847
2016-05-02	16534
2016-05-01	13407
2016-04-30	18327
2016-04-29	12535
2016-04-28	12517
2016-04-27	12765
2016-04-26	12791
2016-04-25	12705
2016-04-24	12261
2016-04-23	12145
2016-04-22	12308
2016-04-21	12215
2016-04-20	12221
2016-04-19	12011
2016-04-18	12057
2016-04-17	12039
2016-04-16	11517
2016-04-15	11459
2016-04-14	11660
2016-04-13	12041
2016-04-12	11975
2016-04-11	11472
2016-04-10	11944
2016-04-09	11305
2016-04-08	11023
2016-04-07	11271
2016-04-06	11323
2016-04-05	11455
2016-04-04	11101
2016-04-03	10400
2016-04-02	10353
2016-04-01	10469
2016-03-31	10736
2016-03-30	11614
2016-03-29	10759
2016-03-28	10289
2016-03-27	10062
2016-03-26	9459
2016-03-25	9592
2016-03-24	9572
2016-03-23	9600
2016-03-22	9334
2016-03-21	9590
2016-03-20	9541
2016-03-19	9051
2016-03-18	9995
2016-03-17	9655
2016-03-16	9050
2016-03-15	9580
2016-03-14	9697
2016-03-13	9366
2016-03-12	9239
2016-03-11	7992
2016-03-10	9194
2016-03-09	8718
2016-03-08	8451
2016-03-07	7435
2016-03-06	9087
2016-03-05	9268
2016-03-04	8408
2016-03-03	8401
2016-03-02	7927
2016-03-01	7213
2016-02-29	6681
2016-02-28	6170
2016-02-27	5554
2016-02-26	5513
2016-02-25	6116
2016-02-24	5668
2016-02-23	5646
2016-02-22	5567
2016-02-21	6043
2016-02-20	4949
2016-02-19	5236
2016-02-18	5143
2016-02-17	5319
2016-02-16	5293
2016-02-15	5212
2016-02-14	5083
2016-02-13	5552
2016-02-12	5868
2016-02-11	7177
2016-02-10	5270
2016-02-09	4403
2016-02-08	4161
2016-02-07	3783
2016-02-06	3640
2016-02-05	4511
2016-02-04	3844
2016-02-03	4106
2016-02-02	3923
2016-02-01	3949
2016-01-31	4170
2016-01-30	4128
2016-01-29	4090
2016-01-28	4205
2016-01-27	3774
2016-01-26	4003
2016-01-25	3736
2016-01-24	3481
2016-01-23	3177
2016-01-22	2841
2016-01-21	2759
2016-01-20	2825
2016-01-19	2652
2016-01-18	2855
2016-01-17	2448
2016-01-16	2494
2016-01-15	2644
2016-01-14	2360
2016-01-13	2366
2016-01-12	2533
2016-01-11	2501
2016-01-10	2292
2016-01-09	2219
2016-01-08	2306
2016-01-07	2406
2016-01-06	2221
2016-01-05	2116
2016-01-04	2125
2016-01-03	2031
2016-01-02	1975
2016-01-01	1968
2015-12-31	2082
2015-12-30	1939
2015-12-29	1990
2015-12-28	2010
2015-12-27	1864
2015-12-26	1968
2015-12-25	1808
2015-12-24	1863
2015-12-23	1854
2015-12-22	1873
2015-12-21	1915
2015-12-20	1840
2015-12-19	1812
2015-12-18	2038
2015-12-17	2005
2015-12-16	1743
2015-12-15	1742
2015-12-14	1786
2015-12-13	1771
2015-12-12	2038
2015-12-11	1698
2015-12-10	1690
2015-12-09	1652
2015-12-08	1663
2015-12-07	1717
2015-12-06	1726
2015-12-05	1641
2015-12-04	1640
2015-12-03	1667
2015-12-02	1608
2015-12-01	1685
2015-11-30	1697
2015-11-29	1599
2015-11-28	1584
2015-11-27	1594
2015-11-26	1729
2015-11-25	1625
2015-11-24	1722
2015-11-23	1629
2015-11-22	1922
2015-11-21	1605
2015-11-20	1685
2015-11-19	1763
2015-11-18	1758
2015-11-17	1803
2015-11-16	1765
2015-11-15	1686
2015-11-14	1699
2015-11-13	1715
2015-11-12	1710
2015-11-11	1937
2015-11-10	1725
2015-11-09	1910
2015-11-08	2175
2015-11-07	1978
2015-11-06	1683
2015-11-05	1768
2015-11-04	1907
2015-11-03	1957
2015-11-02	1897
2015-11-01	2042
2015-10-31	1893
2015-10-30	2093
2015-10-29	1812
2015-10-28	1562
2015-10-27	1545
2015-10-26	1568
2015-10-25	1393
2015-10-24	1555
2015-10-23	1404
2015-10-22	1268
2015-10-21	1428
2015-10-20	1227
2015-10-19	1359
2015-10-18	1247
2015-10-17	1251
2015-10-16	1275
2015-10-15	1391
2015-10-14	1447
2015-10-13	1400
2015-10-12	1257
2015-10-11	1212
2015-10-10	1205
2015-10-09	1290
2015-10-08	1243
2015-10-07	1297
2015-10-06	1315
2015-10-05	1336
2015-10-04	1295
2015-10-03	1291
2015-10-02	1286
2015-10-01	1329
2015-09-30	1376
2015-09-29	1384
2015-09-28	1442
2015-09-27	1335
2015-09-26	1342
2015-09-25	1436
2015-09-24	1474
2015-09-23	1657
2015-09-22	1401
2015-09-21	1406
2015-09-20	1368
2015-09-19	1270
2015-09-18	1349
2015-09-17	1389
2015-09-16	1388
2015-09-15	1380
2015-09-14	1523
2015-09-13	1482
2015-09-12	1443
2015-09-11	1578
2015-09-10	1406
2015-09-09	1428
2015-09-08	1408
2015-09-07	1511
2015-09-06	1406
2015-09-05	1388
2015-09-04	1355
2015-09-03	1343
2015-09-02	1400
2015-09-01	1432
2015-08-31	1386
2015-08-30	1495
2015-08-29	1248
2015-08-28	1376
2015-08-27	1427
2015-08-26	1393
2015-08-25	1406
2015-08-24	1290
2015-08-23	1417
2015-08-22	1242
2015-08-21	1231
2015-08-20	992
2015-08-19	1148
2015-08-18	1048
2015-08-17	1000
2015-08-16	989
2015-08-15	1064
2015-08-14	1188
2015-08-13	993
2015-08-12	685
2015-08-11	2112
2015-08-10	763
2015-08-09	500
2015-08-08	477
2015-08-07	609
