date	average_transaction_value
2020-11-14	19011188513244.303995274
2020-11-13	41091247305850.536480244
2020-11-12	23363220242205.942778578
2020-11-11	26189205193644.616395494
2020-11-10	27839964132627.800418859
2020-11-09	39337403385534.127814235
2020-11-08	19364032103779.189144825
2020-11-07	31926797563639.73661859
2020-11-06	23164767068623.419174593
2020-11-05	20629066699552.466207547
2020-11-04	16040465256068.928068823
2020-11-03	36214244363668.389716546
2020-11-02	22777051374046.697158846
2020-11-01	20509761334201.510974496
2020-10-31	16605545691399.918584917
2020-10-30	25523887195913.566223736
2020-10-29	22827365215820.427238977
2020-10-28	21826646655854.26142354
2020-10-27	27160520316091.262339767
2020-10-26	38278259179123.794192552
2020-10-25	22948130325793.011220196
2020-10-24	19994219845514.089071675
2020-10-23	19658348372626.431602104
2020-10-22	20997676332168.466106471
2020-10-21	24827262286321.798387488
2020-10-20	30305306137267.029733317
2020-10-19	21321273801880.249817218
2020-10-18	17508636025440.022211343
2020-10-17	27064675662711.457547645
2020-10-16	32346126826877.859898033
2020-10-15	41946569149490.555787496
2020-10-14	51182295118651.187550211
2020-10-13	41907771234454.791518834
2020-10-12	68538314830864.854154327
2020-10-11	28933369339186.538798762
2020-10-10	69110512035383.265264603
2020-10-09	55324138964260.861016399
2020-10-08	36119133781762.372508929
2020-10-07	35536028267719.885979028
2020-10-06	35468651347031.088115613
2020-10-05	30373518511421.798340531
2020-10-04	40892369379209.462551975
2020-10-03	67408536276307.404282275
2020-10-02	59670626633363.839570559
2020-10-01	74002473420801.289159041
2020-09-30	39437295683699.663680847
2020-09-29	52034822797982.269081711
2020-09-28	55142359736833.169035135
2020-09-27	78832440121525.788644456
2020-09-26	43283097317043.369083887
2020-09-25	53020407976734.745577705
2020-09-24	52161508183214.179632104
2020-09-23	69772547086730.943040258
2020-09-22	67532344927196.850269673
2020-09-21	53156178947052.474102822
2020-09-20	14823019179159.021307805
2020-09-19	24095192210502.132907582
2020-09-18	25544292955356.293263845
2020-09-17	132927619866961.6060536
2020-09-16	59414946733531.745515015
2020-09-15	114788262344178.643194686
2020-09-14	133965022811210.313713486
2020-09-13	124453291869989.934330122
2020-09-12	129514943080566.891158221
2020-09-11	103298348929332.298460324
2020-09-10	131731545254799.556802959
2020-09-09	114123956228077.695949821
2020-09-08	97086125884787.488235523
2020-09-07	101468335218558.906632634
2020-09-06	117335703871580.152078937
2020-09-05	117409723943208.502695721
2020-09-04	117352177980373.665061397
2020-09-03	98428359547053.085732611
2020-09-02	105781256081697.133348359
2020-09-01	87405417706167.969777278
2020-08-31	101960955837365.665706587
2020-08-30	92343355558229.862374446
2020-08-29	89225433949240.031539748
2020-08-28	94150937491253.057962573
2020-08-27	90889566384620.865788692
2020-08-26	105446485901355.38285651
2020-08-25	120581133715052.330676842
2020-08-24	98582943057832.761111866
2020-08-23	71942377021593.810009846
2020-08-22	84916484462243.516703969
