date	total_transaction_volume
2021-11-09	77262102.738594891
2021-11-08	45137121.672643621
2021-11-07	48303419.718730714
2021-11-06	42400758.567095359
2021-11-05	51625263.444180348
2021-11-04	33253819.737066496
2021-11-03	64803592.070322602
2021-11-02	48654886.305166764
2021-11-01	37372124.40901129
2021-10-31	38146885.354830476
2021-10-30	37865509.550111007
2021-10-29	106652840.132426041
2021-10-28	96760954.68995466
2021-10-27	70649942.390845517
2021-10-26	64804460.996087849
2021-10-25	43110310.349726189
2021-10-24	39952132.738675785
2021-10-23	56773014.96718302
2021-10-22	101258759.385409759
2021-10-21	82724352.794741109
2021-10-20	56505868.700698994
2021-10-19	72299350.251222173
2021-10-18	93190480.316475275
2021-10-17	37734620.873422353
2021-10-16	175448671.606674185
2021-10-15	122842737.666345416
2021-10-14	52241401.650096377
2021-10-13	26926641.380207228
2021-10-12	28140626.21606114
2021-10-11	23751535.092980004
2021-10-10	23521424.047735127
2021-10-09	17469540.13377271
2021-10-08	31500565.41891769
2021-10-07	26679862.701226274
2021-10-06	31494860.783418137
2021-10-05	27904083.551705493
2021-10-04	31139059.690331865
2021-10-03	24766943.901438701
2021-10-02	28140438.345795251
2021-10-01	33572243.71484755
2021-09-30	32411729.558130008
2021-09-29	23380833.706782741
2021-09-28	26541666.776934843
2021-09-27	33150375.060219265
2021-09-26	30684354.33081683
2021-09-25	23622825.393549864
2021-09-24	31901947.885438999
2021-09-23	41841146.48790436
2021-09-22	64535251.57610437
2021-09-21	29554228.661882703
2021-09-20	40981846.267760948
2021-09-19	24138422.641959528
2021-09-18	18893760.679905265
2021-09-17	28420362.792519027
2021-09-16	34648128.711762424
2021-09-15	38535538.788090409
2021-09-14	27063264.221759091
2021-09-13	27230228.819897346
2021-09-12	31462658.429313513
2021-09-11	47386200.126726689
2021-09-10	65197008.121698359
2021-09-09	48709846.635680842
2021-09-08	95184553.218550688
2021-09-07	137313689.830031683
2021-09-06	63129396.486070407
2021-09-05	53591226.184024324
2021-09-04	40014372.813613128
2021-09-03	30848207.618356453
2021-09-02	40917370.172659076
