date	total_transaction_volume
2022-11-09	2105191.579946
2022-11-08	1750497.556384
2022-11-07	1146082.775634
2022-11-06	969118.813197
2022-11-05	1126437.793424
2022-11-04	1040960.153945
2022-11-03	1155871.632482
2022-11-02	1341158.085609
2022-11-01	793769.238098
2022-10-31	975066.946262
2022-10-30	706689.547776
2022-10-29	890389.970277
2022-10-28	709740.230884
2022-10-27	1032203.401599
2022-10-26	1232561.284521
2022-10-25	975415.415968
2022-10-24	891894.215384
2022-10-23	580093.01977
2022-10-22	731137.280138
2022-10-21	1168847.186431
2022-10-20	852125.72346
2022-10-19	733598.3421
2022-10-18	783914.887722
2022-10-17	862832.727849
2022-10-16	965281.161769
2022-10-15	1177936.768292
2022-10-14	1193160.051662
2022-10-13	1548306.185173
2022-10-12	1148288.00194
2022-10-11	1317497.651715
2022-10-10	1068345.354387
2022-10-09	810552.279055
2022-10-08	967206.973621
2022-10-07	1263651.98626
2022-10-06	1041571.597908
2022-10-05	1257466.398036
2022-10-04	1323781.945352
2022-10-03	974826.228933
2022-10-02	1191502.86333
2022-10-01	460097.979101
2022-09-30	957976.28954
2022-09-29	1004821.201347
2022-09-28	731637.415959
2022-09-27	829925.261556
2022-09-26	781939.555849
2022-09-25	473830.02486
2022-09-24	659559.247363
2022-09-23	1090806.439563
2022-09-22	781165.548749
2022-09-21	867330.239924
2022-09-20	1291339.254056
2022-09-19	1645127.512983
2022-09-18	1410098.645909
2022-09-17	736188.975405
2022-09-16	881000.25707
2022-09-15	968496.186619
2022-09-14	982840.65599
2022-09-13	1163382.902695
2022-09-12	1165417.946393
2022-09-11	513499.290942
2022-09-10	757933.106266
2022-09-09	952401.101443
2022-09-08	861433.572004
2022-09-07	741769.578144
2022-09-06	656486.338779
2022-09-05	766964.482041
2022-09-04	407071.53131
2022-09-03	579285.765881
2022-09-02	899792.505836
2022-09-01	550496.465318
2022-08-31	668425.584159
2022-08-30	747937.619138
2022-08-29	830606.180528
2022-08-28	469103.456845
2022-08-27	1240872.266318
2022-08-26	672341.133826
2022-08-25	964708.736455
2022-08-24	937946.893371
2022-08-23	1277017.227228
2022-08-22	1134395.378356
2022-08-21	753631.276316
2022-08-20	591370.288285
2022-08-19	1331821.398579
2022-08-18	970628.161219
2022-08-17	845954.152023
2022-08-16	813970.487738
2022-08-15	1240519.085424
2022-08-14	643003.038469
2022-08-13	591431.701674
2022-08-12	730263.180426
2022-08-11	695679.653696
2022-08-10	1340655.552053
2022-08-09	782780.000209
2022-08-08	798782.71276
2022-08-07	674440.870993
2022-08-06	535501.386989
2022-08-05	555549.946993
2022-08-04	710614.967633
2022-08-03	580775.105491
2022-08-02	638863.116133
2022-08-01	912596.924463
2022-07-31	606925.91523
2022-07-30	1302809.231777
2022-07-29	4526061.304032
2022-07-28	1515391.234636
2022-07-27	750271.09107
2022-07-26	806452.898964
2022-07-25	1111499.92478
2022-07-24	512379.477224
2022-07-23	685050.268294
2022-07-22	944921.21704
2022-07-21	1276018.191024
2022-07-20	1209703.343254
2022-07-19	1423543.662951
2022-07-18	886337.841307
2022-07-17	709824.337547
2022-07-16	431052.279017
2022-07-15	793250.903264
2022-07-14	772101.526964
2022-07-13	761024.912277
2022-07-12	633139.939728
2022-07-11	590070.380596
2022-07-10	787247.330121
2022-07-09	987401.720202
2022-07-08	858281.537779
2022-07-07	921802.801879
2022-07-06	872168.69955
2022-07-05	972846.058265
2022-07-04	959340.337474
2022-07-03	791889.774921
2022-07-02	602110.978957
2022-07-01	1341295.565529
2022-06-30	1262282.268113
2022-06-29	1193282.716812
2022-06-28	1644916.759079
2022-06-27	1534099.943912
2022-06-26	920723.911655
2022-06-25	4973487.862057
2022-06-24	2358798.342762
2022-06-23	893867.080966
2022-06-22	1117513.019804
2022-06-21	2176192.664047
2022-06-20	1176603.094745
2022-06-19	1550314.274269
2022-06-18	2272704.550949
2022-06-17	1787490.403018
2022-06-16	3165128.92345
2022-06-15	2434266.753091
2022-06-14	3221350.043916
2022-06-13	2717388.806228
2022-06-12	910409.135711
2022-06-11	1055342.44228
2022-06-10	1117456.588032
2022-06-09	1338827.306208
2022-06-08	1088937.10773
2022-06-07	914263.381338
2022-06-06	1357157.390863
2022-06-05	1003473.957482
2022-06-04	531489.352668
2022-06-03	2248790.198038
2022-06-02	1032503.807864
2022-06-01	668584.918173
2022-05-31	1255296.081469
2022-05-30	927103.354954
2022-05-29	528293.166565
2022-05-28	702330.551542
2022-05-27	1386470.769235
2022-05-26	1635328.864497
2022-05-25	559391.262157
2022-05-24	870826.752645
2022-05-23	835134.615699
2022-05-22	411557.629919
2022-05-21	528301.16922
2022-05-20	1119975.512984
2022-05-19	837880.285604
2022-05-18	822368.1192
2022-05-17	890721.501039
2022-05-16	1044320.595407
2022-05-15	1023003.60045
2022-05-14	2233396.56684
2022-05-13	3640496.906126
2022-05-12	5403160.287385
2022-05-11	4797689.17197
2022-05-10	2620638.45022
2022-05-09	3516743.002838
2022-05-08	447524.979316
2022-05-07	982146.93466
2022-05-06	3174865.571635
2022-05-05	1026297.072208
2022-05-04	855531.828186
2022-05-03	662738.788046
2022-05-02	772916.094854
2022-05-01	598331.373262
2022-04-30	570609.475229
2022-04-29	650313.7316
2022-04-28	502732.254923
2022-04-27	658304.220356
2022-04-26	670208.019779
2022-04-25	1511782.875913
2022-04-24	432678.127722
2022-04-23	486056.509594
2022-04-22	529016.043598
2022-04-21	641144.835986
2022-04-20	466800.906321
2022-04-19	748541.595001
2022-04-18	768359.84485
2022-04-17	364692.104692
2022-04-16	322904.273436
2022-04-15	383810.402724
2022-04-14	780441.250428
2022-04-13	920326.491774
2022-04-12	594711.227424
2022-04-11	702601.397568
2022-04-10	330238.902102
2022-04-09	425969.412991
2022-04-08	919347.075265
2022-04-07	1368464.429898
2022-04-06	1950257.115243
2022-04-05	4007196.397083
2022-04-04	5396847.933823
2022-04-03	3974077.905716
2022-04-02	7370024.0215
2022-04-01	10703699.043266
2022-03-31	11352808.038754
2022-03-30	11984596.222258
2022-03-29	1779493.624139
2022-03-28	1473044.788403
2022-03-27	682265.682973
2022-03-26	492715.36488
2022-03-25	2161438.676094
2022-03-24	3276480.61074
2022-03-23	7400333.494264
2022-03-22	5533692.655938
2022-03-21	8713247.237496
2022-03-20	9904020.578667
2022-03-19	13191508.47135
2022-03-18	14917302.462322
2022-03-17	22624079.461689
2022-03-16	3868166.045803
2022-03-15	7070468.813297
2022-03-14	10687094.199534
2022-03-13	13918827.800143
2022-03-12	3910682.744526
2022-03-11	2515774.519844
2022-03-10	4707128.607125
2022-03-09	3218854.939532
2022-03-08	3647171.810499
2022-03-07	8695767.848638
2022-03-06	9667445.305125
2022-03-05	12468837.853053
2022-03-04	17410448.929389
2022-03-03	21977464.152
2022-03-02	12463639.981019
2022-03-01	4962940.446994
2022-02-28	2420523.875554
2022-02-27	3365089.23661
2022-02-26	4300192.710826
2022-02-25	4392029.498401
2022-02-24	9607396.821494
2022-02-23	18040761.889977
2022-02-22	18948949.672101
2022-02-21	1463799.884058
2022-02-20	3838377.177328
2022-02-19	5569257.56623
2022-02-18	8951082.437171
2022-02-17	13845670.302681
2022-02-16	17708283.401012
2022-02-15	20244576.893799
2022-02-14	20452251.305785
2022-02-13	751183.074029
2022-02-12	2189876.756786
2022-02-11	6995094.322078
2022-02-10	11205478.647225
2022-02-09	15911115.971832
2022-02-08	11646957.684701
