date	average_transaction_value
2022-07-18	36.293797
2022-07-17	17.395412
2022-07-16	20.22105
2022-07-15	30.908534
2022-07-14	32.040788
2022-07-13	27.45181
2022-07-12	19.233441
2022-07-11	20.323702
2022-07-10	11.257633
2022-07-09	18.616452
2022-07-08	25.60958
2022-07-07	20.030758
2022-07-06	39.755008
2022-07-05	27.662157
2022-07-04	48.133925
2022-07-03	40.29286
2022-07-02	27.187707
2022-07-01	35.60458
2022-06-30	52.246098
2022-06-29	32.671947
2022-06-28	32.647513
2022-06-27	26.317215
2022-06-26	16.536879
2022-06-25	15.012242
2022-06-24	29.579752
2022-06-23	44.871132
2022-06-22	27.107326
2022-06-21	20.785226
2022-06-20	22.959523
2022-06-19	24.585022
2022-06-18	24.93224
2022-06-17	17.193716
2022-06-16	21.115692
2022-06-15	34.145332
2022-06-14	34.132972
2022-06-13	34.065473
2022-06-12	24.430414
2022-06-11	17.58125
2022-06-10	19.963919
2022-06-09	16.138178
2022-06-08	16.038231
2022-06-07	13.628842
2022-06-06	21.120808
2022-06-05	8.63076
2022-06-04	12.461885
2022-06-03	14.737662
2022-06-02	26.927129
2022-06-01	20.499078
2022-05-31	27.735429
2022-05-30	20.445744
2022-05-29	18.479369
2022-05-28	12.84823
2022-05-27	18.994963
2022-05-26	20.966964
2022-05-25	24.32455
2022-05-24	16.110317
2022-05-23	15.205644
2022-05-22	14.210771
2022-05-21	16.726637
2022-05-20	20.052862
2022-05-19	15.830068
2022-05-18	22.08979
2022-05-17	21.662951
2022-05-16	20.865945
2022-05-15	27.112031
2022-05-14	20.472406
2022-05-13	34.389747
2022-05-12	35.613197
2022-05-11	54.920775
2022-05-10	39.716469
2022-05-09	27.172116
2022-05-08	32.71925
2022-05-07	28.209945
2022-05-06	36.850088
2022-05-05	18.035458
2022-05-04	28.005862
2022-05-03	23.040637
2022-05-02	13.688121
2022-05-01	18.913281
2022-04-30	11.309163
2022-04-29	19.347072
2022-04-28	12.124078
2022-04-27	8.830171
2022-04-26	9.774414
2022-04-25	11.795365
2022-04-24	9.567443
2022-04-23	9.786437
2022-04-22	12.956521
2022-04-21	13.157963
2022-04-20	9.938643
2022-04-19	13.136048
2022-04-18	11.912346
2022-04-17	7.601656
2022-04-16	8.535862
2022-04-15	11.007996
2022-04-14	11.267897
2022-04-13	14.672961
2022-04-12	14.090606
2022-04-11	15.808554
2022-04-10	7.57622
2022-04-09	7.021602
2022-04-08	10.43552
2022-04-07	12.582836
2022-04-06	13.740214
2022-04-05	9.416647
2022-04-04	10.323464
2022-04-03	7.461013
2022-04-02	10.3372
2022-04-01	12.476754
2022-03-31	13.830059
2022-03-30	12.289708
2022-03-29	12.535164
2022-03-28	12.373323
2022-03-27	9.26306
2022-03-26	12.013995
2022-03-25	12.011582
2022-03-24	17.463051
2022-03-23	11.000102
2022-03-22	10.641733
2022-03-21	12.749299
2022-03-20	13.062866
2022-03-19	8.52339
2022-03-18	9.052661
2022-03-17	13.475989
2022-03-16	16.710414
2022-03-15	10.207319
2022-03-14	12.79486
2022-03-13	7.12096
2022-03-12	4.737547
2022-03-11	6.152447
2022-03-10	18.143937
2022-03-09	13.50041
2022-03-08	13.551115
2022-03-07	15.913
2022-03-06	12.484569
2022-03-05	14.449693
2022-03-04	16.974124
2022-03-03	12.297535
2022-03-02	17.371185
2022-03-01	13.609537
2022-02-28	16.496792
2022-02-27	11.367466
2022-02-26	9.714057
2022-02-25	40.427741
2022-02-24	24.251943
2022-02-23	25.670122
2022-02-22	16.096101
2022-02-21	16.382037
2022-02-20	16.423213
2022-02-19	11.868973
2022-02-18	23.860033
2022-02-17	19.834779
2022-02-16	11.803362
2022-02-15	15.696675
2022-02-14	15.865977
2022-02-13	16.479999
2022-02-12	19.220455
2022-02-11	19.5138
2022-02-10	29.067375
2022-02-09	28.933795
2022-02-08	16.802036
2022-02-07	35.237709
2022-02-06	10.823703
2022-02-05	15.97289
2022-02-04	21.155646
2022-02-03	24.636095
2022-02-02	15.240113
2022-02-01	13.641539
2022-01-31	15.651625
2022-01-30	17.888845
2022-01-29	15.89723
2022-01-28	17.579139
2022-01-27	27.810992
2022-01-26	26.440142
2022-01-25	20.699504
2022-01-24	21.461059
2022-01-23	16.311231
2022-01-22	33.532201
2022-01-21	21.776189
2022-01-20	13.446911
2022-01-19	28.139725
2022-01-18	12.241005
2022-01-17	13.938384
2022-01-16	9.165482
2022-01-15	11.039079
2022-01-14	12.938004
2022-01-13	11.567978
2022-01-12	13.571086
2022-01-11	16.482063
2022-01-10	11.327492
2022-01-09	13.670841
2022-01-08	13.002725
2022-01-07	15.989475
2022-01-06	14.081619
2022-01-05	9.585203
2022-01-04	6.277966
2022-01-03	6.581167
2022-01-02	6.89486
2022-01-01	6.875619
2021-12-31	8.582709
2021-12-30	13.590539
2021-12-29	19.677336
2021-12-28	19.921681
2021-12-27	12.328404
2021-12-26	13.898333
2021-12-25	15.541872
2021-12-24	8.685713
2021-12-23	23.619991
2021-12-22	29.148724
2021-12-21	20.072529
2021-12-20	15.761869
2021-12-19	18.450401
2021-12-18	14.453845
2021-12-17	18.091006
2021-12-16	19.628732
2021-12-15	17.70504
2021-12-14	19.532063
2021-12-13	16.05319
2021-12-12	9.312499
2021-12-11	12.839335
2021-12-10	13.711879
2021-12-09	14.150848
2021-12-08	17.776318
2021-12-07	12.226091
2021-12-06	16.473262
2021-12-05	20.135604
2021-12-04	20.673071
2021-12-03	21.10693
2021-12-02	23.788749
2021-12-01	24.979355
2021-11-30	17.146246
2021-11-29	24.80064
2021-11-28	16.153166
2021-11-27	22.581739
2021-11-26	22.680394
2021-11-25	17.005232
2021-11-24	12.989743
2021-11-23	11.838225
2021-11-22	12.470203
2021-11-21	10.674458
2021-11-20	9.126768
2021-11-19	15.998327
2021-11-18	14.428583
2021-11-17	11.234586
2021-11-16	13.442882
2021-11-15	16.617789
2021-11-14	18.635574
2021-11-13	13.960307
2021-11-12	15.438438
2021-11-11	14.047515
2021-11-10	22.733957
2021-11-09	21.846614
2021-11-08	10.052117
2021-11-07	16.931203
2021-11-06	15.173747
2021-11-05	15.304795
2021-11-04	9.766492
2021-11-03	15.596033
2021-11-02	11.590993
2021-11-01	9.111763
2021-10-31	11.210951
2021-10-30	9.827583
2021-10-29	16.277586
2021-10-28	20.893509
2021-10-27	16.864178
2021-10-26	16.314214
2021-10-25	10.241952
2021-10-24	11.990177
2021-10-23	17.227624
2021-10-22	28.993443
2021-10-21	24.997349
2021-10-20	15.857233
2021-10-19	17.292321
2021-10-18	20.678415
2021-10-17	13.1135
2021-10-16	58.453936
2021-10-15	31.558179
2021-10-14	14.696145
2021-10-13	7.834479
2021-10-12	9.02511
2021-10-11	7.370382
2021-10-10	7.44119
2021-10-09	5.993359
2021-10-08	8.45725
2021-10-07	7.253954
2021-10-06	8.672899
2021-10-05	5.720128
2021-10-04	5.729665
2021-10-03	4.083307
2021-10-02	4.74863
2021-10-01	5.578734
2021-09-30	4.975141
2021-09-29	4.045732
2021-09-28	4.020164
2021-09-27	4.802446
2021-09-26	4.336601
2021-09-25	3.696883
2021-09-24	4.766928
2021-09-23	6.975155
2021-09-22	10.164397
2021-09-21	4.467882
2021-09-20	6.176666
2021-09-19	4.405146
2021-09-18	3.455109
2021-09-17	5.150246
2021-09-16	6.183516
2021-09-15	6.416755
2021-09-14	4.32189
2021-09-13	4.534583
2021-09-12	5.269018
2021-09-11	7.491695
2021-09-10	9.765446
2021-09-09	6.943534
2021-09-08	14.283514
2021-09-07	18.697184
2021-09-06	9.676758
2021-09-05	9.702267
2021-09-04	6.81848
2021-09-03	4.968861
2021-09-02	6.210347
2021-09-01	6.35603
2021-08-31	10.420547
2021-08-30	9.585351
2021-08-29	6.19964
2021-08-28	7.326414
2021-08-27	7.165681
2021-08-26	7.558075
2021-08-25	5.223621
2021-08-24	6.178637
2021-08-23	5.27484
2021-08-22	5.454587
2021-08-21	11.111913
2021-08-20	8.866157
2021-08-19	7.715892
2021-08-18	9.533342
2021-08-17	11.192929
2021-08-16	11.116704
2021-08-15	8.408253
2021-08-14	8.786115
2021-08-13	11.073751
2021-08-12	11.05479
2021-08-11	16.785841
2021-08-10	10.791993
2021-08-09	7.371993
2021-08-08	7.936621
2021-08-07	8.664105
2021-08-06	8.56661
2021-08-05	9.116532
2021-08-04	12.183525
2021-08-03	9.98946
2021-08-02	9.788042
2021-08-01	8.836031
2021-07-31	9.342676
