date	total_transaction_volume
2021-11-19	4604956.969304
2021-11-18	5502222.269616
2021-11-17	6180491.27113
2021-11-16	12111675.860513
2021-11-15	4363614.673325
2021-11-14	3032269.457739
2021-11-13	3317164.602504
2021-11-12	4033451.796222
2021-11-11	3871710.234818
2021-11-10	4611901.960246
2021-11-09	4939065.725496
2021-11-08	5855254.944943
2021-11-07	3457653.30781
2021-11-06	4347687.674063
2021-11-05	4333288.32481
2021-11-04	4212181.034661
2021-11-03	3402811.470203
2021-11-02	3526612.35236
2021-11-01	3245911.434714
2021-10-31	2655904.411683
2021-10-30	3186564.287373
2021-10-29	3101401.413648
2021-10-28	2958362.915642
2021-10-27	2920437.258215
2021-10-26	3513661.823398
2021-10-25	3249563.474102
2021-10-24	2775219.882583
2021-10-23	2686502.790788
2021-10-22	3525994.664708
2021-10-21	4360430.104323
2021-10-20	4907655.068238
2021-10-19	11127801.526359
2021-10-18	4029344.331521
2021-10-17	3239838.235644
2021-10-16	2939943.75286
2021-10-15	3849193.649012
2021-10-14	2741066.673932
2021-10-13	3256483.427413
2021-10-12	3511729.900636
2021-10-11	4364851.196117
2021-10-10	2806333.512514
2021-10-09	3196245.454007
2021-10-08	4004225.078015
2021-10-07	4510651.364561
2021-10-06	4931625.68601
2021-10-05	4900821.263466
2021-10-04	3717018.769692
2021-10-03	3573483.963544
2021-10-02	3210288.232644
2021-10-01	4456216.004445
2021-09-30	4383571.244689
2021-09-29	3983314.459796
2021-09-28	3550791.367181
2021-09-27	4261128.528784
2021-09-26	3017206.035537
2021-09-25	5211573.500414
2021-09-24	4244794.606508
2021-09-23	4366740.344155
2021-09-22	5028553.56794
2021-09-21	11240709.132023
2021-09-20	5600407.119709
2021-09-19	2509473.33732
2021-09-18	3012660.251642
2021-09-17	3488122.313288
2021-09-16	4342009.638194
2021-09-15	3971923.070994
2021-09-14	11250928.2251
2021-09-13	10039426.294196
2021-09-12	4486070.983122
2021-09-11	5579844.25261
2021-09-10	9990174.84053
2021-09-09	3844313.127446
2021-09-08	3319896.377259
2021-09-07	3817589.215276
2021-09-06	3562101.274965
2021-09-05	2173011.234983
2021-09-04	2784449.208271
2021-09-03	3019348.476348
2021-09-02	4193550.727171
2021-09-01	4131376.211023
2021-08-31	3858631.497891
2021-08-30	4016524.505739
2021-08-29	3649542.150278
2021-08-28	3498033.567218
2021-08-27	3920236.86488
2021-08-26	4701248.281813
2021-08-25	4217114.320628
2021-08-24	8152009.303879
2021-08-23	3171076.846913
2021-08-22	1809055.883151
2021-08-21	2424895.858516
2021-08-20	2300800.763046
2021-08-19	2580776.052761
2021-08-18	2730229.536729
2021-08-17	2411529.078435
2021-08-16	2342566.491914
2021-08-15	1773893.025211
2021-08-14	1747047.119952
2021-08-13	1662561.358528
2021-08-12	1892160.600147
2021-08-11	2256473.325392
2021-08-10	1837738.157308
2021-08-09	1920458.254478
2021-08-08	1756552.942732
2021-08-07	1888212.314737
2021-08-06	2004227.146975
2021-08-05	1837056.063433
2021-08-04	2373221.553123
2021-08-03	2488175.132469
2021-08-02	2706714.753185
2021-08-01	3288590.183362
2021-07-31	2044926.841771
2021-07-30	1811007.704154
2021-07-29	2612465.114146
2021-07-28	4070288.158119
2021-07-27	7397981.684518
2021-07-26	2298723.543457
2021-07-25	1464218.165196
2021-07-24	1502292.779865
2021-07-23	1752077.679774
2021-07-22	1808323.320646
2021-07-21	1875543.767031
2021-07-20	1820526.019678
2021-07-19	1798945.07902
2021-07-18	1172816.418536
2021-07-17	1858454.219112
2021-07-16	1829236.320981
2021-07-15	1849483.777074
2021-07-14	1504272.591368
2021-07-13	1515231.340675
2021-07-12	1676904.163615
2021-07-11	1858544.099793
2021-07-10	1855040.589529
2021-07-09	3425602.053044
2021-07-08	3251402.809085
2021-07-07	1325686.493368
2021-07-06	1332945.62984
2021-07-05	1440760.857894
2021-07-04	1587004.707615
2021-07-03	1296389.161488
2021-07-02	1732809.496394
2021-07-01	1671343.32918
2021-06-30	1211443.343371
2021-06-29	1376609.201327
2021-06-28	1666846.434562
2021-06-27	1276122.696322
2021-06-26	1775215.192298
2021-06-25	2377849.556672
2021-06-24	1857830.353326
2021-06-23	1822712.064385
2021-06-22	1936916.658167
2021-06-21	1748728.099341
2021-06-20	1277754.795871
2021-06-19	1079547.083587
2021-06-18	1556124.047347
2021-06-17	1568658.040914
2021-06-16	1608456.691533
2021-06-15	1403796.128251
